Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 1
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550605378

2019-02-19T19:43:00.992332: step 1, loss 11.988, accuracy 0.0625, precision [0.0, 0.25, nan, 0.0, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 0.125, nan, 0.0, 0.0, nan, 0.0, nan, nan]
2019-02-19T19:44:12.057722: step 431, loss 1.68021, accuracy 0.375, precision [1.0, 0.0, 0.0, 0.5, 1.0, 0.0, nan, 0.0, nan], recall [0.6666666666666666, nan, nan, 0.5, 0.16666666666666666, nan, nan, 0.0, nan]
2019-02-19T19:44:12.214222: step 432, loss 1.73178, accuracy 0.4375, precision [0.0, 0.3333333333333333, nan, 0.8333333333333334, 0.3333333333333333, 0.0, 0.0, nan, nan], recall [0.0, 1.0, nan, 0.5, 0.25, nan, nan, nan, nan]
2019-02-19T19:44:12.362526: step 433, loss 1.58996, accuracy 0.5, precision [1.0, 0.0, 0.0, 0.8571428571428571, 0.25, nan, nan, 0.0, nan], recall [0.3333333333333333, nan, nan, 0.5454545454545454, 0.5, nan, nan, nan, nan]
2019-02-19T19:44:12.511525: step 434, loss 1.51432, accuracy 0.375, precision [1.0, 0.0, 0.0, 0.6, 0.5, 0.0, nan, 1.0, nan], recall [1.0, nan, 0.0, 0.3333333333333333, 0.3333333333333333, nan, nan, 0.5, nan]
2019-02-19T19:44:12.658895: step 435, loss 1.81773, accuracy 0.375, precision [nan, 0.3333333333333333, nan, 0.75, 0.2, 0.0, nan, nan, nan], recall [0.0, 0.6666666666666666, nan, 0.3, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:12.811346: step 436, loss 1.99831, accuracy 0.4375, precision [0.5, 0.5, 0.0, 0.7142857142857143, nan, 0.0, nan, 0.0, nan], recall [0.5, 1.0, nan, 0.45454545454545453, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:44:12.963193: step 437, loss 2.24706, accuracy 0.1875, precision [1.0, 0.0, 0.0, 0.5, 0.0, 0.0, nan, 0.0, 0.0], recall [0.6666666666666666, 0.0, 0.0, 0.1111111111111111, nan, nan, nan, nan, nan]
2019-02-19T19:44:13.115832: step 438, loss 1.79853, accuracy 0.25, precision [0.0, 0.25, 0.0, 0.6666666666666666, 1.0, nan, 0.0, 0.0, nan], recall [0.0, 0.5, nan, 0.2, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:44:13.269561: step 439, loss 1.76841, accuracy 0.3125, precision [1.0, 1.0, 0.0, 0.75, 0.0, nan, nan, 0.0, nan], recall [0.5, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:13.421538: step 440, loss 1.86939, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [nan, 0.0, 0.0, 0.36363636363636365, 0.5, nan, nan, nan, nan]
2019-02-19T19:44:13.571113: step 441, loss 1.62205, accuracy 0.3125, precision [nan, nan, 0.3333333333333333, 0.5, 0.5, 0.0, nan, 0.0, nan], recall [0.0, nan, 0.5, 0.2727272727272727, 0.5, nan, nan, nan, nan]
2019-02-19T19:44:13.723600: step 442, loss 1.57913, accuracy 0.4375, precision [0.0, 0.2, 0.0, 0.8333333333333334, 0.5, nan, nan, 0.0, nan], recall [nan, 0.5, 0.0, 0.45454545454545453, 0.5, nan, nan, nan, nan]
2019-02-19T19:44:13.873145: step 443, loss 1.85955, accuracy 0.3125, precision [0.3333333333333333, 0.5, 0.0, 1.0, 0.5, nan, nan, 0.0, 0.0], recall [1.0, 0.3333333333333333, nan, 0.1111111111111111, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:44:14.029313: step 444, loss 1.55927, accuracy 0.5, precision [0.3333333333333333, 0.0, nan, 0.6666666666666666, 0.5, nan, nan, 0.5, nan], recall [1.0, 0.0, nan, 0.5, 0.6666666666666666, nan, nan, 0.5, nan]
2019-02-19T19:44:14.179084: step 445, loss 2.20956, accuracy 0.375, precision [nan, 1.0, 0.0, 0.75, 0.5, 0.0, 0.0, 0.0, nan], recall [nan, 1.0, nan, 0.3, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:44:14.329525: step 446, loss 1.67856, accuracy 0.5, precision [0.0, 0.0, 0.3333333333333333, 1.0, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [nan, 0.0, 0.5, 0.45454545454545453, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:14.484033: step 447, loss 1.5152, accuracy 0.5, precision [1.0, 1.0, 0.0, 0.6, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [0.5, 0.6666666666666666, nan, 0.42857142857142855, 0.5, nan, nan, nan, nan]
2019-02-19T19:44:14.637343: step 448, loss 1.78491, accuracy 0.4375, precision [nan, 0.25, 0.0, 0.75, 0.0, 0.0, nan, 0.0, nan], recall [0.0, 0.5, 0.0, 0.6, 0.0, nan, 0.0, nan, nan]
2019-02-19T19:44:14.789074: step 449, loss 1.72473, accuracy 0.4375, precision [0.0, 0.0, 0.0, 1.0, 1.0, nan, 0.0, 0.0, nan], recall [nan, nan, 0.0, 0.5, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:44:14.936766: step 450, loss 1.49304, accuracy 0.5625, precision [nan, 0.0, 0.3333333333333333, 0.75, 1.0, nan, nan, 0.5, nan], recall [nan, nan, 1.0, 0.5454545454545454, 0.3333333333333333, nan, nan, 1.0, nan]
2019-02-19T19:44:15.091030: step 451, loss 1.42925, accuracy 0.5, precision [0.0, 0.0, 0.5, 0.8571428571428571, 0.25, 0.0, nan, nan, nan], recall [nan, 0.0, 1.0, 0.6, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:44:15.239672: step 452, loss 1.77794, accuracy 0.375, precision [0.0, 0.3333333333333333, 0.0, 1.0, 0.3333333333333333, 0.0, nan, 0.0, 0.0], recall [nan, 1.0, nan, 0.4, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:44:15.388512: step 453, loss 1.92496, accuracy 0.375, precision [nan, 0.0, 0.3333333333333333, 0.8, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [nan, 0.0, 1.0, 0.36363636363636365, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:44:15.537094: step 454, loss 1.85933, accuracy 0.5625, precision [0.0, 0.0, nan, 0.8888888888888888, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.7272727272727273, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:44:15.687616: step 455, loss 1.92449, accuracy 0.3125, precision [0.0, 0.5, 0.0, 1.0, 1.0, nan, nan, 0.0, 0.0], recall [0.0, 1.0, nan, 0.18181818181818182, 0.5, nan, nan, nan, nan]
2019-02-19T19:44:15.836689: step 456, loss 2.3266, accuracy 0.1875, precision [0.0, 0.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.23076923076923078, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:15.986403: step 457, loss 1.76038, accuracy 0.3125, precision [0.5, nan, 0.0, 0.42857142857142855, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [1.0, 0.0, 0.0, 0.375, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:44:16.140275: step 458, loss 2.16888, accuracy 0.375, precision [0.6666666666666666, 0.3333333333333333, 1.0, 1.0, 0.0, nan, nan, 0.0, nan], recall [1.0, 0.25, 0.5, 0.2857142857142857, nan, nan, nan, 0.0, nan]
2019-02-19T19:44:16.289335: step 459, loss 1.52272, accuracy 0.4375, precision [0.0, 0.6666666666666666, 0.0, 0.75, 0.0, nan, nan, 1.0, 0.0], recall [0.0, 1.0, nan, 0.3, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:44:16.441931: step 460, loss 1.8248, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.8571428571428571, 0.0, nan, nan, 0.0, 0.0], recall [nan, 0.0, nan, 0.5, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:44:16.590635: step 461, loss 2.07442, accuracy 0.25, precision [0.5, 0.2, 0.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0], recall [0.5, 1.0, 0.0, 0.18181818181818182, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:16.738843: step 462, loss 1.77189, accuracy 0.25, precision [0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.2, nan, nan, 0.0, nan], recall [0.0, 0.0, 1.0, 0.18181818181818182, 0.5, nan, nan, nan, nan]
2019-02-19T19:44:16.884997: step 463, loss 1.73387, accuracy 0.4375, precision [nan, 0.25, 1.0, 1.0, 0.25, 0.0, nan, 0.3333333333333333, nan], recall [nan, 1.0, 1.0, 0.2727272727272727, 0.5, nan, nan, 1.0, nan]
2019-02-19T19:44:17.034767: step 464, loss 1.47681, accuracy 0.375, precision [0.3333333333333333, 1.0, 0.0, 0.42857142857142855, 0.5, 0.0, nan, 0.0, nan], recall [0.5, 1.0, nan, 0.42857142857142855, 0.25, nan, nan, 0.0, 0.0]
2019-02-19T19:44:17.183262: step 465, loss 1.68229, accuracy 0.5, precision [1.0, 0.0, 0.0, 0.6, 1.0, 0.0, nan, nan, nan], recall [0.5, 0.0, nan, 0.6, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:44:17.332564: step 466, loss 1.62375, accuracy 0.5, precision [0.0, 0.0, 0.0, 1.0, 0.75, nan, 0.0, 0.3333333333333333, nan], recall [0.0, 0.0, nan, 0.5714285714285714, 0.6, nan, nan, 0.5, nan]
2019-02-19T19:44:17.483756: step 467, loss 1.78697, accuracy 0.375, precision [0.0, nan, 0.0, 0.6, 0.6, 0.0, 0.0, 0.0, nan], recall [0.0, nan, nan, 0.3, 0.75, nan, nan, nan, nan]
2019-02-19T19:44:17.633483: step 468, loss 1.48361, accuracy 0.5625, precision [0.5, 0.6666666666666666, 0.0, 0.8571428571428571, 0.0, nan, 0.0, 0.0, nan], recall [1.0, 0.6666666666666666, nan, 0.5454545454545454, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:17.784542: step 469, loss 2.36006, accuracy 0.25, precision [nan, 0.0, 0.0, 0.75, 0.5, nan, nan, 0.0, 0.0], recall [0.0, 0.0, nan, 0.2727272727272727, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:17.931980: step 470, loss 1.77427, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, nan], recall [nan, nan, nan, 0.18181818181818182, 0.3333333333333333, nan, nan, 0.5, nan]
2019-02-19T19:44:18.085962: step 471, loss 1.98066, accuracy 0.125, precision [0.5, 0.0, 0.0, 0.5, 0.0, 0.0, nan, 0.0, 0.0], recall [0.5, 0.0, 0.0, 0.125, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:18.233856: step 472, loss 1.45509, accuracy 0.5625, precision [nan, 0.0, 0.0, 1.0, 0.5, nan, nan, 0.3333333333333333, nan], recall [0.0, 0.0, nan, 0.6, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T19:44:18.387542: step 473, loss 1.58079, accuracy 0.4375, precision [0.0, 0.0, nan, 0.8333333333333334, 1.0, 0.0, nan, 0.0, nan], recall [0.0, nan, nan, 0.5, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T19:44:18.541301: step 474, loss 1.97189, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [nan, nan, 0.0, 0.42857142857142855, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:18.688476: step 475, loss 1.48478, accuracy 0.5625, precision [0.0, 1.0, 0.0, 1.0, 0.4, nan, nan, nan, nan], recall [nan, 1.0, nan, 0.75, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T19:44:18.837119: step 476, loss 2.18554, accuracy 0.1875, precision [0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [nan, 0.0, nan, 0.16666666666666666, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:44:18.990676: step 477, loss 2.07182, accuracy 0.25, precision [0.0, 0.3333333333333333, 0.0, 0.6666666666666666, nan, nan, 0.0, 0.0, nan], recall [0.0, 1.0, nan, 0.2, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:44:19.138750: step 478, loss 1.99776, accuracy 0.4375, precision [nan, 0.0, 0.0, 0.75, 0.75, nan, nan, 0.2, 0.0], recall [nan, 0.0, nan, 0.375, 0.75, nan, nan, 0.5, nan]
2019-02-19T19:44:19.287863: step 479, loss 1.81317, accuracy 0.3125, precision [0.5, 0.0, 0.3333333333333333, 0.75, 0.0, 0.0, 0.0, 0.0, nan], recall [1.0, nan, 0.5, 0.3, nan, nan, 0.0, 0.0, nan]
2019-02-19T19:44:19.436916: step 480, loss 1.94281, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, nan, 0.0], recall [nan, nan, 0.0, 0.3333333333333333, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:44:19.586055: step 481, loss 2.18891, accuracy 0.25, precision [0.0, 0.25, nan, 0.6666666666666666, 0.2, 0.0, nan, nan, 0.0], recall [0.0, 1.0, 0.0, 0.18181818181818182, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:44:19.735671: step 482, loss 1.85075, accuracy 0.375, precision [0.5, nan, 0.0, 0.8, 0.3333333333333333, 0.0, 0.0, 0.0, nan], recall [1.0, nan, 0.0, 0.3076923076923077, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:19.885770: step 483, loss 1.6973, accuracy 0.4375, precision [nan, 0.75, 0.0, 0.8, 0.0, 0.0, nan, 0.0, nan], recall [0.0, 0.75, nan, 0.5, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:20.031921: step 484, loss 2.03265, accuracy 0.25, precision [0.0, nan, 0.0, 0.6666666666666666, 0.3333333333333333, nan, nan, 0.0, nan], recall [0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T19:44:20.184036: step 485, loss 2.19879, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.8333333333333334, 0.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.4166666666666667, nan, nan, nan, nan, nan]
2019-02-19T19:44:20.332278: step 486, loss 2.17108, accuracy 0.1875, precision [nan, 1.0, 0.0, 0.5, 0.0, nan, 0.0, 0.0, 0.0], recall [nan, 0.5, 0.0, 0.2857142857142857, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:44:20.481459: step 487, loss 1.72474, accuracy 0.5625, precision [0.0, 0.6666666666666666, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, nan], recall [nan, 1.0, nan, 0.25, 0.8, nan, nan, 1.0, nan]
2019-02-19T19:44:20.628380: step 488, loss 1.95478, accuracy 0.375, precision [nan, 0.0, 0.0, 1.0, 0.3333333333333333, nan, nan, 0.5, nan], recall [nan, nan, nan, 0.4444444444444444, 0.3333333333333333, nan, 0.0, 0.3333333333333333, nan]
2019-02-19T19:44:20.778432: step 489, loss 1.6182, accuracy 0.4375, precision [1.0, 0.25, 0.0, 0.5714285714285714, 0.0, nan, nan, 1.0, nan], recall [1.0, 1.0, nan, 0.5, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:44:20.926503: step 490, loss 2.04914, accuracy 0.25, precision [0.0, 0.0, nan, 0.42857142857142855, 1.0, 0.0, nan, 0.0, nan], recall [nan, 0.0, 0.0, 0.3333333333333333, 0.25, nan, nan, nan, nan]
2019-02-19T19:44:21.075662: step 491, loss 1.83538, accuracy 0.375, precision [1.0, nan, 0.0, 0.4444444444444444, 0.5, 0.0, nan, 0.0, 0.0], recall [0.5, nan, nan, 0.5714285714285714, 0.14285714285714285, nan, nan, nan, nan]
2019-02-19T19:44:21.225117: step 492, loss 1.89137, accuracy 0.3125, precision [0.0, 0.3333333333333333, 0.0, 1.0, 1.0, 0.0, nan, nan, nan], recall [0.0, 0.3333333333333333, nan, 0.25, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T19:44:21.376807: step 493, loss 1.67012, accuracy 0.5, precision [0.5, 0.0, 0.0, 1.0, 1.0, 0.0, nan, 0.0, nan], recall [1.0, nan, nan, 0.5555555555555556, 0.4, nan, nan, 0.0, nan]
2019-02-19T19:44:21.528028: step 494, loss 1.54802, accuracy 0.5, precision [0.0, nan, 0.25, 1.0, 0.5, nan, nan, 1.0, 0.0], recall [nan, nan, 1.0, 0.3, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T19:44:21.676839: step 495, loss 1.51313, accuracy 0.4375, precision [nan, nan, 0.0, 0.8571428571428571, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [0.0, nan, nan, 0.5, 0.5, nan, 0.0, nan, nan]
2019-02-19T19:44:21.829100: step 496, loss 1.68676, accuracy 0.375, precision [nan, 0.25, 0.0, 0.75, 0.0, 0.0, nan, 0.6666666666666666, 0.0], recall [0.0, 1.0, nan, 0.375, 0.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T19:44:21.983422: step 497, loss 1.50538, accuracy 0.5, precision [0.5, 0.6666666666666666, 0.0, 1.0, 1.0, nan, 0.0, 0.0, 0.0], recall [1.0, 0.6666666666666666, 0.0, 0.4444444444444444, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:44:22.132683: step 498, loss 1.63592, accuracy 0.5625, precision [0.0, 0.5, 0.0, 1.0, 0.5, nan, nan, 0.0, nan], recall [nan, 1.0, nan, 0.5833333333333334, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:44:22.284158: step 499, loss 1.8519, accuracy 0.5, precision [0.5, nan, nan, 1.0, 0.4, 0.0, 0.0, 0.0, 0.0], recall [1.0, nan, nan, 0.38461538461538464, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:22.435920: step 500, loss 1.81902, accuracy 0.5, precision [nan, 0.5, 0.0, 1.0, 0.5, 0.0, nan, nan, 0.0], recall [nan, 1.0, nan, 0.36363636363636365, 1.0, nan, nan, 0.0, nan]

Evaluation:
[[ 17  20   0  49   0   0   0   0   0]
 [  2  63   0  97   1   0   0   1   0]
 [  0   2   0  88   1   0   0   0   0]
 [  0  13   0 288   3   0   0   0   0]
 [  1   1   0 115  54   0   0   0   0]
 [  1   2   0  46   1   0   0   1   0]
 [  1   0   0  24   0   0   0   1   0]
 [  3   5   0  76   1   0   0  22   0]
 [  1   2   0  21   1   0   0   0   0]]
2019-02-19T19:44:24.868905: step 500, loss 1.66425, accuracy 0.433171, precision [0.19767441860465115, 0.38414634146341464, 0.0, 0.9473684210526315, 0.3157894736842105, 0.0, 0.0, 0.205607476635514, 0.0], recall [0.6538461538461539, 0.5833333333333334, nan, 0.3582089552238806, 0.8709677419354839, nan, nan, 0.88, nan]

Saved model checkpoint to /home/ubuntu/Project/runs/1550605378/checkpoints/model-500

2019-02-19T19:44:25.101805: step 501, loss 2.15684, accuracy 0.375, precision [nan, 0.25, 0.0, 1.0, 0.25, 0.0, 0.0, nan, nan], recall [nan, 0.3333333333333333, 0.0, 0.36363636363636365, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:25.252080: step 502, loss 1.8079, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.5, 0.5, nan, 0.0, 0.0, nan], recall [0.0, nan, 0.0, 0.25, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:25.402056: step 503, loss 1.89067, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.8, 0.0, nan, 0.0, 0.3333333333333333, nan], recall [nan, 0.0, nan, 0.3333333333333333, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:44:25.552191: step 504, loss 1.58053, accuracy 0.5625, precision [1.0, 0.3333333333333333, 0.0, 1.0, 0.3333333333333333, nan, nan, nan, 0.0], recall [1.0, 1.0, nan, 0.5454545454545454, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:44:25.700252: step 505, loss 1.90723, accuracy 0.1875, precision [0.0, 0.0, 0.0, 0.6, 0.0, 0.0, nan, 0.0, nan], recall [nan, 0.0, 0.0, 0.25, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:25.847234: step 506, loss 1.47547, accuracy 0.3125, precision [0.0, 0.75, 0.0, 0.3333333333333333, 0.0, 0.0, nan, nan, nan], recall [0.0, 0.75, 0.0, 0.2857142857142857, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:25.996589: step 507, loss 2.42077, accuracy 0.25, precision [0.0, nan, 0.0, 1.0, nan, 0.0, 0.0, 0.0, nan], recall [nan, nan, nan, 0.26666666666666666, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:26.148843: step 508, loss 1.39178, accuracy 0.5625, precision [0.5, 0.5, 0.0, 1.0, 0.0, nan, nan, 0.0, nan], recall [0.5, 1.0, 0.0, 0.6, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:26.307166: step 509, loss 2.23311, accuracy 0.25, precision [0.4, 0.5, 0.0, 0.3333333333333333, nan, 0.0, 0.0, nan, nan], recall [1.0, 0.3333333333333333, 0.0, 0.125, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:26.456631: step 510, loss 1.97114, accuracy 0.25, precision [0.0, 0.0, 0.0, 1.0, 0.25, nan, nan, 0.0, nan], recall [nan, 0.0, nan, 0.23076923076923078, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:26.602009: step 511, loss 1.95056, accuracy 0.3125, precision [0.0, 0.3333333333333333, nan, 0.6666666666666666, 0.0, 0.0, nan, 0.0, 0.0], recall [0.0, 0.3333333333333333, nan, 0.4, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:44:26.750309: step 512, loss 2.25676, accuracy 0.1875, precision [0.0, 0.0, 0.0, 1.0, 0.25, 0.0, 0.0, 0.0, 0.0], recall [0.0, nan, nan, 0.14285714285714285, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:26.905214: step 513, loss 2.20684, accuracy 0.125, precision [0.0, nan, 0.0, 0.0, 0.3333333333333333, 0.0, nan, 0.3333333333333333, nan], recall [nan, 0.0, nan, 0.0, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:44:27.052675: step 514, loss 1.83414, accuracy 0.4375, precision [0.5, 1.0, 0.0, 0.6666666666666666, 0.5, 0.0, nan, 0.0, nan], recall [1.0, 0.3333333333333333, 0.0, 0.5, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:44:27.200682: step 515, loss 2.11359, accuracy 0.375, precision [nan, 0.5, nan, 0.5714285714285714, 1.0, 0.0, 0.0, nan, 0.0], recall [nan, 0.25, 0.0, 0.5714285714285714, 0.3333333333333333, 0.0, nan, nan, nan]
2019-02-19T19:44:27.356371: step 516, loss 1.60804, accuracy 0.4375, precision [1.0, 0.5, 0.0, 0.5, 1.0, 0.0, nan, 0.3333333333333333, nan], recall [0.25, 1.0, nan, 0.3333333333333333, 0.5, nan, nan, 1.0, nan]
2019-02-19T19:44:27.510884: step 517, loss 1.6786, accuracy 0.4375, precision [0.0, 0.25, 0.0, 0.6666666666666666, 1.0, nan, nan, 0.0, nan], recall [0.0, 0.5, 0.0, 0.5714285714285714, 0.5, nan, nan, nan, nan]
2019-02-19T19:44:27.665661: step 518, loss 1.67726, accuracy 0.4375, precision [1.0, 0.0, nan, 0.75, 0.0, 0.0, 0.0, 0.0, nan], recall [0.3333333333333333, nan, nan, 0.6, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:27.810325: step 519, loss 1.84803, accuracy 0.25, precision [0.0, 0.3333333333333333, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.5, nan, 0.3, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:27.962178: step 520, loss 1.53472, accuracy 0.5625, precision [0.3333333333333333, 0.6666666666666666, 1.0, 0.75, 1.0, nan, nan, 0.0, nan], recall [1.0, 0.5, 1.0, 0.5, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T19:44:28.114267: step 521, loss 2.22964, accuracy 0.25, precision [0.0, 1.0, 0.0, 0.5, 0.0, nan, 0.0, 0.2, 0.0], recall [0.0, 0.5, nan, 0.18181818181818182, nan, nan, nan, 0.5, nan]
2019-02-19T19:44:28.264211: step 522, loss 1.73191, accuracy 0.4375, precision [0.5, 0.25, 1.0, 0.6666666666666666, 1.0, 0.0, 0.0, 1.0, 0.0], recall [1.0, 0.5, 1.0, 0.2, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:44:28.413395: step 523, loss 1.92516, accuracy 0.3125, precision [0.0, 0.25, 0.0, 0.8, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 0.5, 0.0, 0.4444444444444444, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:28.562840: step 524, loss 1.86472, accuracy 0.5, precision [nan, 0.0, 0.0, 0.8571428571428571, 1.0, 0.0, 0.0, 0.3333333333333333, nan], recall [0.0, nan, nan, 0.46153846153846156, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:44:28.711894: step 525, loss 2.05336, accuracy 0.4375, precision [1.0, 0.0, 0.0, 1.0, 0.5, 0.0, nan, nan, nan], recall [1.0, 0.0, nan, 0.3333333333333333, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:28.861901: step 526, loss 1.76571, accuracy 0.4375, precision [nan, nan, 0.0, 0.8333333333333334, 0.6666666666666666, 0.0, 0.0, 0.0, nan], recall [nan, 0.0, 0.0, 0.4166666666666667, 1.0, nan, nan, nan, nan]
2019-02-19T19:44:29.010477: step 527, loss 1.98853, accuracy 0.3125, precision [1.0, 0.5, 0.0, 0.6666666666666666, 0.0, 0.0, nan, 0.0, nan], recall [0.5, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0, nan, nan, nan, nan]
2019-02-19T19:44:29.164068: step 528, loss 2.13699, accuracy 0.25, precision [0.25, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], recall [1.0, 0.0, nan, 0.21428571428571427, nan, nan, nan, nan, nan]
2019-02-19T19:44:29.318369: step 529, loss 1.73488, accuracy 0.5, precision [1.0, 0.5, 0.0, 0.8, 0.5, 0.0, nan, 0.0, nan], recall [0.5, 1.0, nan, 0.4, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:44:29.464964: step 530, loss 1.73327, accuracy 0.5625, precision [nan, 0.0, nan, 1.0, 0.5, 0.0, nan, nan, 0.0], recall [nan, nan, nan, 0.5384615384615384, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:44:29.611427: step 531, loss 1.84291, accuracy 0.5, precision [0.0, 0.0, nan, 1.0, 0.75, 0.0, nan, 0.5, 0.0], recall [0.0, nan, nan, 0.36363636363636365, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:44:29.762599: step 532, loss 1.81145, accuracy 0.4375, precision [0.6666666666666666, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0], recall [1.0, 0.0, nan, 0.4444444444444444, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:44:29.911779: step 533, loss 1.93627, accuracy 0.25, precision [nan, 0.2, 0.0, 0.6666666666666666, 0.16666666666666666, nan, nan, nan, nan], recall [nan, 1.0, nan, 0.16666666666666666, 0.3333333333333333, nan, nan, nan, nan]
