Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 24319
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550599006

2019-02-19T17:57:31.160829: step 1, loss 9.50099, accuracy 0.1875, precision [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0], recall [0.25, 0.0, 0.2, 0.0, 0.5, nan, nan, nan, nan]
2019-02-19T17:58:51.600011: step 481, loss 1.6373, accuracy 0.4375, precision [0.0, 0.0, 0.0, 0.75, 1.0, 0.0, nan, 0.6666666666666666, 0.0], recall [0.0, 0.0, 0.0, 0.42857142857142855, 1.0, 0.0, nan, 0.6666666666666666, nan]
2019-02-19T17:58:51.757390: step 482, loss 1.6377, accuracy 0.375, precision [0.0, 0.5, 0.0, 0.375, 0.5, nan, nan, 0.0, 1.0], recall [0.0, 0.25, 0.0, 0.6, 1.0, nan, 0.0, 0.0, 1.0]
2019-02-19T17:58:51.914898: step 483, loss 2.55991, accuracy 0.375, precision [0.3333333333333333, nan, 0.5, 0.6666666666666666, 0.0, 0.0, 1.0, 1.0, nan], recall [1.0, 0.0, 0.3333333333333333, 0.3333333333333333, nan, nan, 1.0, 0.5, 0.0]
2019-02-19T17:58:52.072669: step 484, loss 1.51763, accuracy 0.5625, precision [1.0, 0.4, 0.0, 0.8, 1.0, nan, nan, 0.3333333333333333, nan], recall [0.5, 0.6666666666666666, 0.0, 0.5714285714285714, 1.0, nan, 0.0, 1.0, nan]
2019-02-19T17:58:52.229111: step 485, loss 1.74823, accuracy 0.5, precision [0.3333333333333333, 0.75, 1.0, 0.5, 0.5, nan, 0.0, 0.0, nan], recall [0.3333333333333333, 0.75, 1.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.0]
2019-02-19T17:58:52.380078: step 486, loss 1.94004, accuracy 0.5, precision [0.0, 0.5, 1.0, 0.5, 1.0, nan, nan, 0.3333333333333333, 0.0], recall [0.0, 1.0, 1.0, 0.6, 0.6666666666666666, 0.0, 0.0, 0.5, nan]
2019-02-19T17:58:52.533543: step 487, loss 1.78325, accuracy 0.4375, precision [1.0, 0.3333333333333333, 0.0, 0.5, 0.75, 0.0, nan, 0.3333333333333333, nan], recall [1.0, 0.5, 0.0, 0.16666666666666666, 1.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T17:58:52.683500: step 488, loss 1.42128, accuracy 0.5625, precision [nan, 1.0, nan, 0.5, 0.3333333333333333, nan, nan, 0.0, nan], recall [0.0, 0.6666666666666666, 0.0, 0.8, 0.5, nan, nan, nan, nan]
2019-02-19T17:58:52.837261: step 489, loss 1.8911, accuracy 0.5, precision [1.0, 1.0, 0.3333333333333333, 0.6, 0.5, 0.0, 0.0, 0.0, nan], recall [1.0, 0.5, 1.0, 0.5, 1.0, nan, nan, 0.0, 0.0]
2019-02-19T17:58:52.994223: step 490, loss 1.0788, accuracy 0.4375, precision [0.0, 0.5, 1.0, 0.2, 1.0, nan, 0.0, 0.0, 0.0], recall [nan, 0.25, 1.0, 0.3333333333333333, 0.8, nan, 0.0, 0.0, nan]
2019-02-19T17:58:53.150185: step 491, loss 1.06007, accuracy 0.625, precision [0.0, 1.0, 0.0, 0.8333333333333334, 0.5, nan, 1.0, 0.6666666666666666, 0.0], recall [nan, 0.5, 0.0, 0.7142857142857143, 0.3333333333333333, nan, 1.0, 1.0, nan]
2019-02-19T17:58:53.301681: step 492, loss 2.17224, accuracy 0.4375, precision [0.5, 0.0, 0.3333333333333333, 1.0, 1.0, nan, nan, 0.0, 0.0], recall [1.0, 0.0, 0.5, 0.2, 0.75, nan, nan, nan, nan]
2019-02-19T17:58:53.459224: step 493, loss 1.25366, accuracy 0.5625, precision [nan, 0.5, 0.3333333333333333, 0.5, 1.0, nan, nan, 1.0, nan], recall [nan, 0.3333333333333333, 0.5, 0.6666666666666666, 0.5, nan, nan, 1.0, nan]
2019-02-19T17:58:53.615582: step 494, loss 0.692043, accuracy 0.8125, precision [nan, nan, 0.3333333333333333, 1.0, 1.0, nan, 1.0, 0.0, nan], recall [nan, 0.0, 1.0, 0.7142857142857143, 1.0, nan, 1.0, nan, nan]
2019-02-19T17:58:53.766679: step 495, loss 2.24201, accuracy 0.4375, precision [0.0, 0.0, nan, 1.0, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0], recall [nan, 0.0, 0.0, 0.5, 0.3333333333333333, 1.0, nan, 0.5, nan]
2019-02-19T17:58:53.921241: step 496, loss 1.39531, accuracy 0.625, precision [0.25, 0.5, 1.0, 0.8333333333333334, 0.5, nan, nan, 1.0, nan], recall [1.0, 0.3333333333333333, 0.5, 0.625, 1.0, nan, nan, 1.0, nan]
2019-02-19T17:58:54.074228: step 497, loss 1.54517, accuracy 0.5625, precision [0.0, 0.0, nan, 0.6666666666666666, 0.8333333333333334, nan, nan, 0.0, nan], recall [nan, nan, 0.0, 0.8, 0.5, nan, nan, nan, nan]
2019-02-19T17:58:54.235222: step 498, loss 1.20617, accuracy 0.6875, precision [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.3333333333333333, nan], recall [nan, 1.0, 1.0, 0.4444444444444444, 1.0, nan, nan, 1.0, nan]
2019-02-19T17:58:54.390018: step 499, loss 1.19166, accuracy 0.5, precision [1.0, 0.25, 0.5, nan, 1.0, 0.0, nan, 0.0, nan], recall [1.0, 0.5, 1.0, 0.0, 1.0, nan, nan, 0.0, 0.0]
2019-02-19T17:58:54.544890: step 500, loss 2.06525, accuracy 0.3125, precision [0.0, 0.0, 0.6666666666666666, 0.4, 0.5, 0.0, nan, nan, 0.0], recall [0.0, 0.0, 0.5, 0.2857142857142857, 1.0, nan, nan, 0.0, nan]

Evaluation:
[[ 43  13   0  23   2   0   0   8   2]
 [  8  59   3  73   4   0   0  12   1]
 [  0   2  35  52   2   0   1   4   0]
 [  5  13  21 249   7   0   1  13   4]
 [  0   1   6  27 121   0   1   3   0]
 [  2   1   0  47   1   2   0   2   0]
 [  0   0   1  18   3   0  10   0   1]
 [  2   1   0  44   3   0   0  50   1]
 [  1   1   0  10   1   0   0   2   2]]
2019-02-19T17:58:56.953545: step 500, loss 1.43029, accuracy 0.557073, precision [0.4725274725274725, 0.36875, 0.3645833333333333, 0.7955271565495208, 0.7610062893081762, 0.03636363636363636, 0.30303030303030304, 0.49504950495049505, 0.11764705882352941], recall [0.7049180327868853, 0.6483516483516484, 0.5303030303030303, 0.4585635359116022, 0.8402777777777778, 1.0, 0.7692307692307693, 0.5319148936170213, 0.18181818181818182]

Saved model checkpoint to /home/ubuntu/Project/runs/1550599006/checkpoints/model-500

2019-02-19T17:58:57.261617: step 501, loss 1.40862, accuracy 0.625, precision [nan, 0.5, nan, 1.0, 0.8333333333333334, 0.0, nan, 0.3333333333333333, 0.0], recall [0.0, 1.0, nan, 0.42857142857142855, 1.0, nan, nan, 0.5, nan]
2019-02-19T17:58:57.411623: step 502, loss 1.93701, accuracy 0.5, precision [0.0, 0.3333333333333333, 0.0, 0.7142857142857143, 1.0, nan, nan, 0.0, nan], recall [nan, 1.0, nan, 0.5555555555555556, 1.0, nan, nan, 0.0, nan]
2019-02-19T17:58:57.569918: step 503, loss 1.09239, accuracy 0.6875, precision [0.75, 0.0, 0.3333333333333333, 1.0, 0.6666666666666666, nan, nan, 1.0, nan], recall [1.0, 0.0, 1.0, 0.8, 1.0, nan, 0.0, 0.3333333333333333, nan]
2019-02-19T17:58:57.726993: step 504, loss 1.26572, accuracy 0.625, precision [1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 0.0, 0.0, 1.0, nan], recall [1.0, 0.5, 0.6666666666666666, 0.5, 1.0, nan, nan, 1.0, nan]
2019-02-19T17:58:57.883252: step 505, loss 1.71133, accuracy 0.5625, precision [1.0, 0.0, 1.0, 0.6666666666666666, 0.75, 0.0, 0.0, nan, nan], recall [0.5, nan, 1.0, 0.5714285714285714, 1.0, nan, 0.0, 0.0, 0.0]
2019-02-19T17:58:58.035672: step 506, loss 1.19635, accuracy 0.625, precision [0.3333333333333333, 0.6666666666666666, nan, 0.6666666666666666, 1.0, nan, nan, nan, 0.0], recall [1.0, 0.6666666666666666, nan, 0.6666666666666666, 1.0, 0.0, nan, 0.0, 0.0]
2019-02-19T17:58:58.189151: step 507, loss 2.44468, accuracy 0.375, precision [nan, 0.2, nan, 1.0, 0.4, 0.0, 0.0, 1.0, nan], recall [0.0, 1.0, 0.0, 0.2857142857142857, 1.0, nan, 0.0, 0.5, nan]
2019-02-19T17:58:58.348240: step 508, loss 2.08598, accuracy 0.5, precision [0.5, 0.0, 1.0, 0.6666666666666666, 0.5, nan, nan, 0.5, 0.0], recall [1.0, 0.0, 1.0, 0.5, 1.0, nan, 0.0, 0.5, nan]
2019-02-19T17:58:58.503280: step 509, loss 1.27741, accuracy 0.6875, precision [0.3333333333333333, 0.0, 0.5, 0.8333333333333334, 1.0, nan, nan, 1.0, nan], recall [0.5, 0.0, 1.0, 0.8333333333333334, 1.0, nan, nan, 0.5, nan]
2019-02-19T17:58:58.657453: step 510, loss 2.51347, accuracy 0.3125, precision [1.0, 0.3333333333333333, 0.0, 0.0, 1.0, nan, nan, 0.0, nan], recall [1.0, 0.5, 0.0, 0.0, 0.75, nan, nan, 0.0, nan]
2019-02-19T17:58:58.809906: step 511, loss 2.54998, accuracy 0.375, precision [0.5, 0.5, 0.0, 1.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.6666666666666666], recall [0.3333333333333333, 1.0, nan, 0.14285714285714285, 0.5, 0.0, nan, nan, 1.0]
2019-02-19T17:58:58.965864: step 512, loss 1.91226, accuracy 0.4375, precision [1.0, 0.0, 0.0, 0.4444444444444444, 1.0, nan, nan, 1.0, 0.0], recall [0.5, 0.0, 0.0, 0.8, 0.5, 0.0, nan, 0.5, 0.0]
2019-02-19T17:58:59.120183: step 513, loss 1.65576, accuracy 0.625, precision [nan, 0.6666666666666666, 0.5, 0.8, 1.0, 0.0, 0.0, nan, nan], recall [0.0, 0.8, 1.0, 0.5714285714285714, 0.5, nan, nan, nan, nan]
2019-02-19T17:58:59.273123: step 514, loss 1.67222, accuracy 0.4375, precision [0.5, 0.5, 0.0, 0.5, 0.6666666666666666, 0.0, nan, nan, 0.0], recall [0.3333333333333333, 1.0, 0.0, 0.4, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T17:58:59.427366: step 515, loss 1.61108, accuracy 0.5, precision [0.6666666666666666, 0.5, nan, 0.6666666666666666, 0.5, 0.0, nan, 0.3333333333333333, nan], recall [0.6666666666666666, 0.6666666666666666, 0.0, 0.2857142857142857, 1.0, nan, nan, 1.0, nan]
2019-02-19T17:58:59.584793: step 516, loss 1.62822, accuracy 0.375, precision [0.6666666666666666, 0.5, 0.0, 0.14285714285714285, 1.0, nan, nan, nan, nan], recall [0.6666666666666666, 0.16666666666666666, nan, 0.5, 0.5, nan, nan, 0.0, nan]
2019-02-19T17:58:59.738384: step 517, loss 2.52957, accuracy 0.375, precision [0.5, nan, 0.0, 0.5, 1.0, nan, 0.0, 0.5, 0.0], recall [0.5, 0.0, nan, 0.2857142857142857, 1.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T17:58:59.901160: step 518, loss 1.89075, accuracy 0.4375, precision [0.0, 1.0, 0.0, 0.6, 1.0, 0.0, nan, 0.5, 0.0], recall [nan, 0.5, nan, 0.42857142857142855, 1.0, nan, nan, 0.5, 0.0]
2019-02-19T17:59:00.059423: step 519, loss 1.56298, accuracy 0.6875, precision [0.75, 0.6666666666666666, 1.0, 1.0, 1.0, 0.0, nan, 0.0, nan], recall [1.0, 0.6666666666666666, 1.0, 0.6, 0.6666666666666666, nan, nan, nan, 0.0]
2019-02-19T17:59:00.214266: step 520, loss 1.55731, accuracy 0.5, precision [1.0, 0.25, 1.0, 0.625, 0.0, nan, 0.0, nan, nan], recall [1.0, 0.5, 0.5, 0.625, 0.0, nan, nan, 0.0, 0.0]
2019-02-19T17:59:00.366879: step 521, loss 1.94382, accuracy 0.375, precision [0.6666666666666666, 0.0, 0.0, 0.75, 0.5, 0.0, 0.0, 0.0, nan], recall [0.6666666666666666, 0.0, 0.0, 0.75, 0.5, 0.0, nan, 0.0, nan]
2019-02-19T17:59:00.525414: step 522, loss 2.10942, accuracy 0.375, precision [0.0, 0.3333333333333333, 0.0, 0.4, 0.6666666666666666, 0.0, nan, nan, 0.5], recall [0.0, 0.2, nan, 0.6666666666666666, 0.5, nan, nan, 0.0, 0.5]
2019-02-19T17:59:00.686213: step 523, loss 2.05493, accuracy 0.375, precision [0.0, 0.6666666666666666, nan, 0.3333333333333333, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [0.0, 0.6666666666666666, 0.0, 0.4, 0.5, 0.0, nan, nan, 0.0]
2019-02-19T17:59:00.842889: step 524, loss 1.58313, accuracy 0.4375, precision [1.0, 0.5, 0.0, 0.4, 1.0, 0.0, nan, 0.3333333333333333, nan], recall [0.3333333333333333, 1.0, 0.0, 0.3333333333333333, 1.0, nan, nan, 0.5, nan]
2019-02-19T17:59:00.997180: step 525, loss 1.08652, accuracy 0.5625, precision [0.6666666666666666, 0.5, 0.5, 0.42857142857142855, 1.0, nan, nan, nan, nan], recall [0.6666666666666666, 0.2, 1.0, 1.0, 0.5, nan, nan, nan, nan]
2019-02-19T17:59:01.153396: step 526, loss 1.36314, accuracy 0.5, precision [nan, 0.75, nan, 0.6666666666666666, 0.5, 0.0, nan, 0.0, nan], recall [0.0, 0.75, 0.0, 0.6666666666666666, 0.5, nan, nan, 0.0, nan]
2019-02-19T17:59:01.307568: step 527, loss 1.66896, accuracy 0.5, precision [1.0, nan, 0.5, 0.625, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [0.3333333333333333, 0.0, 0.3333333333333333, 0.7142857142857143, 1.0, nan, nan, nan, nan]
2019-02-19T17:59:01.465151: step 528, loss 1.46386, accuracy 0.625, precision [1.0, 0.6, 0.0, 0.6, 1.0, nan, nan, 0.6666666666666666, nan], recall [0.3333333333333333, 0.75, nan, 0.5, 1.0, nan, nan, 1.0, nan]
2019-02-19T17:59:01.619124: step 529, loss 1.44568, accuracy 0.625, precision [1.0, 0.0, 0.3333333333333333, 0.7142857142857143, 1.0, nan, nan, 1.0, nan], recall [0.5, 0.0, 0.5, 0.7142857142857143, 1.0, nan, nan, 1.0, 0.0]
2019-02-19T17:59:01.780980: step 530, loss 1.07967, accuracy 0.625, precision [nan, nan, 1.0, 0.6, 0.5, nan, 1.0, 0.0, nan], recall [0.0, 0.0, 1.0, 0.6, 1.0, nan, 1.0, 0.0, nan]
2019-02-19T17:59:01.938360: step 531, loss 2.10125, accuracy 0.5, precision [0.3333333333333333, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 0.0, nan], recall [0.5, 1.0, 0.5, 0.4, 1.0, 0.3333333333333333, 1.0, nan, 0.0]
2019-02-19T17:59:02.095228: step 532, loss 1.901, accuracy 0.4375, precision [0.0, 0.6666666666666666, nan, 1.0, 0.0, nan, nan, 0.0, nan], recall [0.0, 1.0, 0.0, 0.5555555555555556, 0.0, 0.0, nan, nan, nan]
2019-02-19T17:59:02.248766: step 533, loss 2.89878, accuracy 0.25, precision [0.0, 1.0, 0.0, 0.3333333333333333, 1.0, 0.5, 0.0, 0.0, nan], recall [nan, 0.25, nan, 0.2, 0.5, 1.0, 0.0, 0.0, nan]
2019-02-19T17:59:02.406714: step 534, loss 2.21125, accuracy 0.4375, precision [1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, nan, nan], recall [1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, nan, 1.0, 0.0, nan]
2019-02-19T17:59:02.558622: step 535, loss 0.880584, accuracy 0.625, precision [0.0, 1.0, 0.5, 0.5, 1.0, nan, 0.5, 1.0, 0.0], recall [nan, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, nan, 0.5, 0.3333333333333333, nan]
2019-02-19T17:59:02.717125: step 536, loss 0.999798, accuracy 0.6875, precision [1.0, 0.0, 0.6666666666666666, 1.0, 0.8333333333333334, nan, nan, nan, nan], recall [1.0, 0.0, 1.0, 0.3333333333333333, 0.7142857142857143, nan, nan, nan, nan]
2019-02-19T17:59:02.883699: step 537, loss 1.72361, accuracy 0.5, precision [0.0, nan, 0.5, 1.0, 0.3333333333333333, 0.0, 0.0, nan, nan], recall [nan, 0.0, 0.6666666666666666, 0.7142857142857143, 0.5, 0.0, nan, nan, nan]
2019-02-19T17:59:03.040802: step 538, loss 3.10644, accuracy 0.4375, precision [0.0, 0.6666666666666666, 0.0, 0.75, 0.25, nan, nan, 1.0, 0.0], recall [0.0, 0.6666666666666666, 0.0, 0.75, 0.5, nan, 0.0, 0.25, nan]
2019-02-19T17:59:03.200919: step 539, loss 1.10417, accuracy 0.6875, precision [0.0, 0.0, 1.0, 1.0, 0.6666666666666666, nan, nan, 1.0, nan], recall [nan, nan, 0.5, 0.7777777777777778, 1.0, nan, nan, 0.5, 0.0]
2019-02-19T17:59:03.356112: step 540, loss 1.06253, accuracy 0.625, precision [nan, 1.0, 0.5, 0.6666666666666666, 1.0, 0.0, nan, 0.0, nan], recall [nan, 0.75, 1.0, 0.4, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T17:59:03.512922: step 541, loss 2.21246, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.5, 1.0, 0.5, 0.0, 0.0, nan], recall [0.0, 0.0, 0.0, 0.2857142857142857, 1.0, 1.0, nan, 0.0, nan]
2019-02-19T17:59:03.662345: step 542, loss 1.81551, accuracy 0.5625, precision [nan, 1.0, 1.0, 0.25, 0.6666666666666666, nan, 1.0, 0.3333333333333333, nan], recall [0.0, 0.5, 1.0, 0.5, 0.6666666666666666, nan, 0.5, 1.0, 0.0]
2019-02-19T17:59:03.815216: step 543, loss 1.24672, accuracy 0.5625, precision [0.8, 0.0, 0.0, 0.5, 0.5, nan, 1.0, 0.5, nan], recall [0.6666666666666666, nan, nan, 0.4, 0.5, 0.0, 1.0, 1.0, nan]
2019-02-19T17:59:03.973161: step 544, loss 1.62391, accuracy 0.5625, precision [0.0, 1.0, nan, 0.8333333333333334, 0.6666666666666666, 0.0, 0.0, 1.0, nan], recall [0.0, 0.3333333333333333, nan, 0.8333333333333334, 0.6666666666666666, nan, 0.0, 0.5, nan]
2019-02-19T17:59:04.125321: step 545, loss 1.55683, accuracy 0.5625, precision [0.0, 0.5, 0.5, 0.6, 1.0, 0.0, nan, nan, nan], recall [nan, 0.3333333333333333, 0.5, 0.75, 1.0, nan, 0.0, nan, 0.0]
2019-02-19T17:59:04.283824: step 546, loss 1.66174, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.6666666666666666, 0.0, nan, nan, 0.3333333333333333, 1.0], recall [0.0, 0.0, 0.0, 0.4444444444444444, nan, 0.0, nan, 0.5, 1.0]
2019-02-19T17:59:04.439496: step 547, loss 1.55694, accuracy 0.5625, precision [0.5, 1.0, 0.5, 0.6666666666666666, 0.6, nan, nan, 0.5, 0.0], recall [1.0, 1.0, 1.0, 0.5, 0.6, nan, 0.0, 0.5, nan]
2019-02-19T17:59:04.593523: step 548, loss 1.43825, accuracy 0.5625, precision [0.0, 1.0, 0.5, 0.5, 0.75, 0.0, nan, nan, nan], recall [0.0, 0.6666666666666666, 1.0, 0.5, 0.75, 0.0, nan, nan, nan]
2019-02-19T17:59:04.748538: step 549, loss 1.53382, accuracy 0.4375, precision [0.6666666666666666, 0.5, 1.0, 0.6, 0.0, 0.0, 0.0, 0.0, nan], recall [1.0, 0.5, 0.5, 0.42857142857142855, 0.0, nan, nan, 0.0, nan]
2019-02-19T17:59:04.904194: step 550, loss 1.67581, accuracy 0.625, precision [nan, 0.4, 1.0, 0.75, 1.0, nan, 0.0, nan, nan], recall [0.0, 1.0, 1.0, 0.42857142857142855, 1.0, nan, nan, nan, nan]
2019-02-19T17:59:05.061601: step 551, loss 1.92145, accuracy 0.4375, precision [1.0, 0.5, 1.0, 0.5, 0.0, nan, 0.3333333333333333, nan, nan], recall [0.5, 0.5, 0.25, 0.75, nan, 0.0, 1.0, 0.0, nan]
2019-02-19T17:59:05.215967: step 552, loss 2.11011, accuracy 0.5, precision [nan, 0.0, 0.3333333333333333, 0.8, 0.3333333333333333, 0.0, nan, 0.6666666666666666, nan], recall [0.0, nan, 1.0, 0.5714285714285714, 0.5, nan, nan, 1.0, 0.0]
2019-02-19T17:59:05.372219: step 553, loss 0.966097, accuracy 0.6875, precision [nan, 0.4, 1.0, 0.6666666666666666, 1.0, 1.0, nan, nan, nan], recall [0.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, nan, nan, nan]
2019-02-19T17:59:05.528085: step 554, loss 1.11295, accuracy 0.5625, precision [1.0, 0.5, 0.0, 0.3333333333333333, 0.6666666666666666, 0.5, 1.0, nan, nan], recall [1.0, 1.0, nan, 0.25, 1.0, 1.0, 0.6666666666666666, 0.0, nan]
2019-02-19T17:59:05.681839: step 555, loss 1.12313, accuracy 0.625, precision [nan, 0.5, 0.6666666666666666, 0.75, nan, 0.0, nan, nan, nan], recall [nan, 1.0, 1.0, 0.75, 0.0, nan, 0.0, 0.0, nan]
2019-02-19T17:59:05.838036: step 556, loss 2.89532, accuracy 0.125, precision [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0], recall [0.3333333333333333, 0.0, nan, 0.0, 0.25, 0.0, 0.0, 0.0, nan]
2019-02-19T17:59:05.991615: step 557, loss 2.4084, accuracy 0.375, precision [0.5, 0.0, 0.25, 1.0, 0.0, 0.0, 1.0, nan, nan], recall [1.0, 0.0, 0.3333333333333333, 0.2222222222222222, nan, nan, 1.0, nan, nan]
2019-02-19T17:59:06.147998: step 558, loss 2.08581, accuracy 0.375, precision [0.5, 0.2, 0.3333333333333333, 1.0, 0.0, 0.5, nan, nan, nan], recall [0.6666666666666666, 0.5, 0.5, 0.125, nan, 1.0, nan, nan, nan]
2019-02-19T17:59:06.299366: step 559, loss 1.1402, accuracy 0.625, precision [1.0, 0.0, nan, 0.2, 1.0, 0.0, nan, 1.0, nan], recall [0.5, nan, 0.0, 0.3333333333333333, 1.0, nan, nan, 0.5, nan]
2019-02-19T17:59:06.452496: step 560, loss 1.51728, accuracy 0.5625, precision [0.0, 0.3333333333333333, 0.0, 0.75, 1.0, 0.0, nan, 1.0, nan], recall [0.0, 0.5, 0.0, 0.5, 0.8, nan, nan, 1.0, nan]
2019-02-19T17:59:06.603998: step 561, loss 1.04941, accuracy 0.5625, precision [0.5, 1.0, 0.5, 0.6666666666666666, 0.6, nan, nan, 0.0, nan], recall [0.5, 1.0, 0.6666666666666666, 0.5, 0.6, nan, nan, 0.0, nan]
2019-02-19T17:59:06.759931: step 562, loss 1.46109, accuracy 0.375, precision [0.0, 0.4, 1.0, 0.3333333333333333, 1.0, 1.0, nan, 0.0, nan], recall [nan, 1.0, 1.0, 0.2, 0.3333333333333333, 0.25, nan, 0.0, nan]
2019-02-19T17:59:06.912258: step 563, loss 1.81321, accuracy 0.4375, precision [0.0, 0.0, 1.0, 0.8333333333333334, 0.0, nan, nan, nan, 0.0], recall [nan, 0.0, 0.6666666666666666, 0.7142857142857143, 0.0, 0.0, nan, nan, nan]
2019-02-19T17:59:07.072412: step 564, loss 1.46244, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.2, 1.0, 0.0, 0.0, 1.0, nan], recall [0.0, 0.0, 0.0, 0.16666666666666666, 0.75, nan, nan, 1.0, nan]
2019-02-19T17:59:07.225581: step 565, loss 0.855087, accuracy 0.625, precision [nan, 0.3333333333333333, 1.0, 0.7142857142857143, 1.0, 0.0, nan, 0.0, nan], recall [0.0, 0.3333333333333333, 0.5, 1.0, 1.0, nan, nan, nan, nan]
2019-02-19T17:59:07.382187: step 566, loss 1.43269, accuracy 0.4375, precision [nan, 1.0, 0.3333333333333333, 0.3333333333333333, 1.0, nan, nan, 0.0, nan], recall [0.0, 0.2, 1.0, 0.5, 1.0, nan, nan, 0.0, nan]
2019-02-19T17:59:07.538055: step 567, loss 2.093, accuracy 0.375, precision [nan, 1.0, nan, 0.3333333333333333, 0.5, 0.0, nan, nan, nan], recall [0.0, 1.0, 0.0, 0.4, 0.75, nan, 0.0, 0.0, nan]
2019-02-19T17:59:07.690414: step 568, loss 2.25106, accuracy 0.5, precision [0.3333333333333333, 1.0, 0.0, 0.8, 1.0, 0.0, nan, 0.0, 0.0], recall [1.0, 0.5, 0.0, 0.6666666666666666, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T17:59:07.847726: step 569, loss 1.11326, accuracy 0.75, precision [nan, nan, 0.5, 1.0, 1.0, nan, 1.0, 0.4, nan], recall [nan, 0.0, 1.0, 0.8, 0.8, nan, 1.0, 1.0, nan]
2019-02-19T17:59:08.003020: step 570, loss 1.29296, accuracy 0.5625, precision [1.0, 0.5, 1.0, 0.7142857142857143, 0.0, nan, nan, nan, nan], recall [1.0, 0.6666666666666666, 0.5, 0.5555555555555556, nan, nan, 0.0, nan, nan]
2019-02-19T17:59:08.162097: step 571, loss 2.24374, accuracy 0.4375, precision [1.0, 1.0, 0.5, 0.2, 1.0, nan, 0.0, nan, 0.0], recall [1.0, 0.3333333333333333, 0.5, 0.3333333333333333, 1.0, 0.0, nan, nan, nan]
2019-02-19T17:59:08.318542: step 572, loss 1.53667, accuracy 0.5625, precision [nan, 0.5, 0.5, 1.0, 0.0, nan, 0.0, 1.0, nan], recall [nan, 1.0, 1.0, 0.5, 0.0, nan, nan, 1.0, nan]
2019-02-19T17:59:08.477447: step 573, loss 2.17437, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.6666666666666666, nan, nan, nan, 0.3333333333333333, nan], recall [0.0, 0.0, nan, 0.5, 0.0, nan, nan, 0.5, nan]
2019-02-19T17:59:08.631764: step 574, loss 1.85849, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.7142857142857143, nan, nan, 1.0, 0.0, nan], recall [nan, 0.0, nan, 0.45454545454545453, 0.0, 0.0, 1.0, 0.0, nan]
2019-02-19T17:59:08.787207: step 575, loss 1.97479, accuracy 0.625, precision [nan, 0.0, 0.5, 1.0, 0.8, nan, 0.0, 0.5, 0.0], recall [nan, nan, 1.0, 0.4, 1.0, nan, nan, 1.0, nan]
2019-02-19T17:59:08.942567: step 576, loss 1.11182, accuracy 0.6875, precision [nan, 0.5, 0.6666666666666666, 1.0, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [nan, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, nan, nan, nan]
2019-02-19T17:59:09.188222: step 577, loss 1.1162, accuracy 0.6, precision [0.5, 0.0, nan, 1.0, 0.5, nan, 1.0, 1.0, 0.0], recall [0.5, 0.0, nan, 0.6666666666666666, 1.0, nan, 1.0, 1.0, nan]
2019-02-19T17:59:09.345668: step 578, loss 1.52724, accuracy 0.6875, precision [0.0, 0.6666666666666666, nan, 0.75, 1.0, nan, nan, nan, 0.0], recall [0.0, 1.0, 0.0, 0.75, 1.0, 0.0, nan, nan, nan]
2019-02-19T17:59:09.496394: step 579, loss 1.7776, accuracy 0.4375, precision [1.0, 0.0, 0.0, 1.0, 0.4, 0.0, nan, nan, 0.0], recall [1.0, nan, nan, 0.2727272727272727, 1.0, nan, 0.0, nan, nan]
